State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
IL,147917,"NORTHSHORE HOME HEALTH CARE, INC","2400 HASSELL ROAD, SUITE 350",HOFFMAN ESTATES,60169,8474901112,Proprietary,true,true,true,true,true,true,2007-01-05 00:00:00, 
IL,147918,"ADVANTAGE HOME HEALTH PLUS, INC",30 EAST SCRANTON AVENUE,LAKE BLUFF,60044,8472349705,Proprietary,true,true,true,true,true,true,2007-01-17 00:00:00, 
IL,147920,"NEXUS HOME HEALTH, INC",743 S 8TH STREET SUITE 203,WEST DUNDEE,60118,7085293840,Proprietary,true,true,true,true,true,true,2007-01-10 00:00:00, 
IL,147921,"APEX HOME HEALTH CARE, INC","2607 W 22ND STREET, STE 47",OAK BROOK,60523,6309084830,Proprietary,true,true,true,true,true,true,2007-01-19 00:00:00, 
IL,147922,PRUDENTIAL HOME HEALTH CORPORATION,4440 W LINCOLN HIGHWAY SUITE 205,MATTESON,60443,7087090709,Proprietary,true,true,true,true,false,true,2007-02-20 00:00:00, 
IL,147933,CARE FOR LIFE HOME HEALTH,1320 TOWER ROAD,SCHAUMBURG,60173,8472143633,Proprietary,true,true,true,true,true,true,2007-03-09 00:00:00, 
IL,147923,ASPEN HOME HEALTH CARE,"5244 WEST IRVING PARK ROAD, #1 WEST",CHICAGO,60641,7736857338,Proprietary,true,true,true,true,true,true,2007-02-08 00:00:00, 
IL,147924,"A & Z HOME HEALTH CARE, INC","3043 RIDGE RD, STE 201",LANSING,60438,7084181608,Proprietary,true,true,true,true,true,true,2007-02-01 00:00:00, 
IL,147925,"OMNICARE HOME HEALTH, INC",13242 S RT 59 SUITE 202,PLAINFIELD,60585,6309720668,Non - Profit Other,true,true,true,true,true,true,2007-02-22 00:00:00, 
IL,147926,"ACCUCARE HOME HEALTH SERVICES, INC","121 FAIRFIELD WAY, SUITE 360",BLOOMINGDALE,60108,6309638862,Proprietary,true,true,true,true,true,true,2007-02-06 00:00:00, 
IL,147927,"AVANT CARE HOME HEALTH CARE, INC","5105 TOLLVIEW DR, STE 275",ROLLING MDWS,60008,8477492390,Non - Profit Other,true,true,true,true,true,true,2007-02-28 00:00:00, 
IL,147928,"ATRIUM HEALTHCARE SERVICES, LLC","9415 S WESTERN AVENUE, STE 110",CHICAGO,60643,7734454550,Proprietary,true,true,true,true,true,true,2007-02-08 00:00:00, 
IL,147929,"HARMONY HOME HEALTH AGENCY, INC","245 W ROOSEVELT ROAD, BLDG 15  SUITE 130/131",WEST CHICAGO,60185,7082744420,Proprietary,true,true,true,true,true,true,2007-01-27 00:00:00, 
IL,147930,HOME HEALTHCARE SOLUTIONS COMPNAY LLC,"5533 WEST 109TH, SUITE 106",OAK LAWN,60453,7084250235,Proprietary,true,true,true,true,true,true,2007-03-02 00:00:00, 
IL,147931,"HEALTHQUEST HOMECARE, LLC","2500 EAST DEVON AVENUE, SUITE 375",DES PLAINES,60018,8472970137,Proprietary,true,true,true,true,true,true,2007-03-06 00:00:00, 
IL,147932,"HIS GRACE HOME HEALTHCARE, INC","8205 S CASS AVENUE, SUITE 108C",DARIEN,60561,6307371295,Proprietary,true,true,true,true,true,true,2007-03-08 00:00:00, 
IL,148296,"ONE HOME HEALTH AGENCY, LTD",2021 MIDWEST  ROAD SUITE 103,OAK BROOK,60523,6304519020,Proprietary,true,true,true,true,true,true,2011-12-16 00:00:00, 
IL,147937,NURSE EXPERTS LLC,7627 REAR N MILWAUKEE AVENUE,NILES,60714,8475838710,Proprietary,true,true,true,true,true,true,2007-03-12 00:00:00, 
IL,147938,"CARING COMMUNITY HOME HEALTH, INC",235 REMINGTON BLVD SUITE L,BOLINGBROOK,60440,8473646640,Proprietary,true,true,true,true,true,true,2007-03-13 00:00:00, 
IL,147939,I J HEALTHCARE NURSING RESOURCE INC,8200 W 185TH  STREET SUITE H14,TINLEY PARK,60487,7086208599,Proprietary,true,true,true,true,true,true,2007-03-14 00:00:00, 
IL,147940,"ESSENTIAL HOME CARE, INC","ONE TRANS AM PLAZA, STE 180",OAKBROOK TER,60181,6309639096,Proprietary,true,true,true,true,true,true,2007-03-08 00:00:00, 
IL,147942,"SPS HOME HEALTH SERVICES, INC",8427 CRAWFORD AVENUE,SKOKIE,60076,8476739940,Proprietary,true,true,true,true,true,true,2007-03-15 00:00:00, 
IL,147943,CARE SOLUTIONS,612 WEST JACKSON STREET,MORTON,61550,3092634787,Proprietary,true,true,true,true,false,true,2007-03-22 00:00:00, 
IL,147944,"EVANGEL HOME HEALTH SERVICES, INC",2720 SOUTH RIVER ROAD SUITE 232,DES PLAINES,60018,7732025008,Proprietary,true,true,true,true,true,true,2007-03-23 00:00:00, 
IL,147945,"ADVANCED HEALTHCARE SERVICES, LLC","3900 PINTAIL DRIVE, SUITE A",SPRINGFIELD,62711,2177266956,Proprietary,true,true,true,true,true,true,2007-04-05 00:00:00, 
IL,147947,"FOCUS HOME HEALTH CARE, INC",5946 NORTH MILWAUKEE,CHICAGO,60646,7737757490,Proprietary,true,true,true,true,true,true,2007-03-28 00:00:00, 
IL,147950,ACCURATE CARE HOME HEALTH SERVICES,1335 BARCLAY BLVD,BUFFALO GROVE,60089,8472156155,Proprietary,true,true,true,true,true,true,2007-05-09 00:00:00, 
IL,147951,"ABSOLUTE HEALTHCARE SYSTEMS, INC","2860 SOUTH RIVER ROAD, SUITE 355",DES PLAINES,60018,8476350700,Proprietary,true,true,true,true,true,true,2007-04-03 00:00:00, 
IL,147953,"CORE HOMEHEALTH PROFESSIONALS, LLC","1100 WEST NORTHWEST HIGHWAY, SUITE 218",MOUNT PROSPECT,60056,8472220070,Proprietary,true,true,true,true,true,true,2007-05-17 00:00:00, 
IL,147955,"ST RITA HOME HEALTH CARE, INC","5105 TOLLVIEW DR, STE 101",ROLLING MDWS,60008,8473788330,Proprietary,true,true,true,true,true,true,2007-04-12 00:00:00, 
IL,147956,"MJM HEALTH AGENCY, INC",211 N HAMMES AVENUE,JOLIET,60435,8157257880,Proprietary,true,true,true,true,true,true,2007-05-02 00:00:00, 
IL,147958,"HEALTHCARE PARTNERS AT HOME, LLC","2015 SPRING ROAD, STE 330",OAK BROOK,60523,6308034427,Proprietary,true,true,true,true,true,true,2007-03-23 00:00:00, 
IL,147960,"PRIMECARE HOME HEALTH SERVICES, INC","7383 NORTH LINCOLN AVENUE, SUITE 120",LINCOLNWOOD,60712,8475681778,Proprietary,true,true,true,true,true,true,2007-03-15 00:00:00, 
IL,147961,"SAINT THOMAS HOME HEALTH, INC",7017 W HIGGINS AVE,CHICAGO,60656,7737757390,Proprietary,true,true,true,true,true,true,2007-03-23 00:00:00, 
IL,147962,GBS MEMORIAL HOME HEALTH SERVICES,5045 OAKTON STREET 2ND FLOOR,SKOKIE,60077,8479838523,Proprietary,true,true,true,true,true,true,2007-05-10 00:00:00, 
IL,147963,4EVER CARE HOME HEALTH SERVICES INC,2015 SOUTH ARLINGTON HEIGHTS ROAD SUITE 102,ARLINGTON HEIGHTS,60005,8473578008,Proprietary,true,true,true,true,true,true,2007-05-10 00:00:00, 
IL,147964,HUMANITY HOME HEALTH LLC,"450 E 22ND ST, STE 217",LOMBARD,60148,8476738760,Proprietary,true,true,true,true,true,true,2007-04-03 00:00:00, 
IL,147965,"HOME HEALTH CHOICE, INC",5620 SAINT CHARLES ROAD,BERKELEY,60163,8475680900,Proprietary,true,true,true,true,true,true,2007-04-06 00:00:00, 
IL,147966,"HOLISTIC HEALTH PARTNERS, INC",7021 W 153RD STREET SUITE 2,ORLAND PARK,60462,7082729398,Proprietary,true,true,true,true,true,true,2007-05-10 00:00:00, 
IL,147983,COREBELL HELATH CARE INC,2200 S MAIN STREET SUITE 204,LOMBARD,60148,6308452672,Proprietary,true,true,true,true,true,true,2007-10-02 00:00:00, 
IL,147967,MED PLUS HOME HEALTHCARE,"4440 W LINCOLN HWY, SUITE 111",MATTESON,60443,7089964506,Proprietary,true,true,true,true,false,true,2007-06-05 00:00:00, 
IL,147971,"GREENPATH HEALTH GROUP, LLC",3232 SHERIDAN ROAD,ZION,60099,8477318332,Proprietary,true,true,true,true,true,true,2007-04-06 00:00:00, 
IL,147972,"CHOICE HOME HEALTH SERVICES, INC",113 FAIRFIELD WAY SUITE 203,BLOOMINGDALE,60108,8477630709,Proprietary,true,true,true,true,true,true,2007-06-06 00:00:00, 
IL,147973,"EMMANUEL HOME HEALTH, INC",610 LAKE PLUMLEIGH WAY,ALGONQUIN,60102,8476583980,Proprietary,true,true,true,true,true,true,2007-06-11 00:00:00, 
IL,147975,"FIRST CHOICE HOME CARE, INC","5875 N LINCOLN, STE 143",CHICAGO,60659,7739897833,Proprietary,true,true,true,true,true,true,2007-07-17 00:00:00, 
IL,147976,"INTEGRATED HOME HEALTHCARE SERVICES, CORP","900 TECHNOLOGY WAY, SUITE 280",LIBERTYVILLE,60048,8475490588,Proprietary,true,true,true,true,true,true,2007-07-26 00:00:00, 
IL,147977,"EXCEL CARE HEALTH SERVICES, INC",7301 N LINCOLN AVENUE SUITE 175,LINCOLNWOOD,60712,8476758090,Proprietary,true,true,true,true,true,true,2007-06-12 00:00:00, 
IL,147978,"CHICAGO VNA, INC",5875 N LINCOLN AVE 102,CHICAGO,60659,7732217090,Proprietary,true,true,true,true,true,true,2007-08-18 00:00:00, 
IL,147979,KINDRED AT HOME II,"135 N ARLINGTON HEIGHTS ROAD, SUITE 106",BUFFALO GROVE,60089,8479721590,Proprietary,true,true,true,true,true,true,2007-06-21 00:00:00, 
IL,147981,"A & S HOME HEALTHCARE, INC",6900 MAIN STREET,DOWNERS GROVE,60516,6309646100,Proprietary,true,true,true,true,true,true,2007-10-04 00:00:00, 
IL,147982,"AFFINITY HOME HEALTH CARE, INC",10735 S WESTERN AVENUE SUITE 6,CHICAGO,60643,7733663171,Proprietary,true,true,true,true,true,true,2007-09-18 00:00:00, 
IL,147984,"RELIABLE HEALTHCARE SERVICES, LLC",260 MAIN STREET,PARK FOREST,60466,7082838538,Proprietary,true,true,true,true,true,true,2007-09-13 00:00:00, 
IL,147985,ACACIA HOME HEALTH AGENCY,2200 S. MAIN STREET SUITE 111,LOMBARD,60148,6306138747,Proprietary,true,true,true,true,true,true,2007-11-01 00:00:00, 
IL,147987,"ADVANCED PROFESSIONALS HEALTHCARE, LLC",9933 LAWLER AVENUE SUITE 535,SKOKIE,60077,8476744638,Proprietary,true,true,true,true,true,true,2008-06-09 00:00:00, 
IL,147988,"HAPPY HOME HEALTH CARE, PC",5810 N LINCOLN AVENUE,CHICAGO,60659,7738787222,Proprietary,true,true,true,true,true,true,2008-05-10 00:00:00, 
IL,147990,"CRESCENT HOME HEALTHCARE, INC",6160 N CICERO AVE SUITE 232,CHICAGO,60646,7734271220,Proprietary,true,true,true,true,true,true,2008-06-13 00:00:00, 
IL,147991,"RELIANCE HOME HEALTH CARE, INC",3701 ALGONQUIN RD SUITE 315,ROLLING MDWS,60008,8473301406,Proprietary,true,true,true,true,true,true,2008-06-16 00:00:00, 
IL,147992,"AGAPE HOME HEALTH CARE, INC","444 NORTH  NORTHWEST HIGHWAY, SUITE 320",PARK RIDGE,60068,8476961350,Proprietary,true,true,true,true,true,true,2008-05-09 00:00:00, 
IL,147993,"ADVANCE HOME HEALTH,  INC","800 ROOSEVELT RD, BLDG A, STE 212",GLEN ELLYN,60137,6305450179,Proprietary,true,true,true,true,true,true,2008-06-07 00:00:00, 
IL,147994,"SYMMETRIX HOME HEALTHCARE, INC",2015 S ARLINGTON HEIGHTS RD SUITE 101,ARLINGTON HEIGHTS,60005,8474306771,Proprietary,true,true,true,true,true,true,2008-06-17 00:00:00, 
IL,147997,"DMJ HOME HEALTH SERVICES, INC","2720 E NEW YORK ST, SUITE 120",AURORA,60502,8474232667,Proprietary,true,true,true,true,true,true,2008-08-20 00:00:00, 
IL,147998,RESILIENCE HOME HEALTH CORPORATION,"3845 MCCOY DRIVE, SUITE 103",AURORA,60504,6302368800,Proprietary,true,true,true,true,true,true,2008-07-12 00:00:00, 
IL,147999,"HOME HEALTH ONE, LTD","825 N CASS AVE, STE 111",WESTMONT,60559,6308878609,Proprietary,true,true,true,true,true,true,2008-09-15 00:00:00, 
IL,148000,HEROES HOME HEALTH,"400 N MAY, STE 101",CHICAGO,60642,8476774100,Proprietary,true,true,true,true,true,true,2008-09-15 00:00:00, 
IL,148001,"HOPE HOME HEALTH SERVICES, INC","640 E ST CHARLES RD, STE 202",CAROL STREAM,60188,6302602550,Proprietary,true,true,true,true,true,true,2008-09-02 00:00:00, 
IL,148002,"TRU-CARE HOME HEALTH, INC","4001 W DEVON AVENUE, SUITE 207",CHICAGO,60646,8473290066,Proprietary,true,true,true,true,true,true,2008-09-15 00:00:00, 
IL,148003,"NEW ERA HOME CARE, INC","7301 LINCOLN AVENUE, STE 198",LINCOLNWOOD,60712,8476730755,Proprietary,true,true,true,true,true,true,2008-07-27 00:00:00, 
IL,148004,AMEDISYS HOME HEALTH,624 PIERCE BLVD STE 100,O FALLON,62269,6186228854,Proprietary,true,true,true,true,true,true,2008-08-27 00:00:00, 
IL,148005,"HEALING TOUCH HOMEHEALTH SERVICES, INC",2720 SOUTH RIVER ROAD SUITE 136,DES PLAINES,60018,8477213800,Proprietary,true,true,true,true,true,true,2008-09-15 00:00:00, 
IL,148006,"MERIDIAN HOME HEALTH CARE SERVICES, INC","4 N DEERPOINT DR, UNIT 1006/1008",HAINESVILLE,60030,8475430045,Proprietary,true,true,true,true,true,true,2008-07-31 00:00:00, 
IL,148007,"AT HOMEHEALTH, INC","3344 W PETERSON AVE, STE 104",CHICAGO,60659,7732799244,Proprietary,true,true,true,true,true,true,2008-09-26 00:00:00, 
IL,148008,"ULTRA CARE HOME HEALTH, INC","2500 E DEVON AVENUE, #100",DES PLAINES,60018,8478273500,Proprietary,true,true,true,true,true,true,2008-10-01 00:00:00, 
IL,148009,"MILLENNIUM HOME HEALTH CARE, INC",2090 LARKIN AVENUE SUITE 1-A,ELGIN,60123,2242683953,Proprietary,true,true,true,true,true,true,2008-10-01 00:00:00, 
IL,148010,SOMEONE WHO CARES HOME HEALTH,2644 E DEMPSTER SUITE 101,PARK RIDGE,60068,8478139785,Proprietary,true,true,true,true,true,true,2008-10-20 00:00:00, 
IL,148011,"GUARDIAN ANGEL HOME CARE, INC","1420 RENAISSANCE DR, STE 215",PARK RIDGE,60068,8476742711,Proprietary,true,true,true,true,true,true,2008-07-17 00:00:00, 
IL,148012,"ACCELERATED HOME CARE, LLC",830 E HIGGINS ROAD SUITE 101,SCHAUMBURG,60173,8472583630,Proprietary,true,true,true,true,true,true,2008-10-24 00:00:00, 
IL,148015,"BG HOME HEALTH PROVIDERS, LLC",133 W RAND ROAD,ARLINGTON HEIGHTS,60004,8476565035,Proprietary,true,true,true,true,true,true,2008-12-18 00:00:00, 
IL,148016,"CARELINK HOME HEALTH, LLC","33 W HIGGINS RD, STE 5020",SOUTH BARRINGTON,60010,8474260300,Proprietary,true,true,true,true,true,true,2008-09-30 00:00:00, 
IL,148018,VINTAGE HEALTHCARE SERVICES,20300 GOVERNORS HIGHWAY,OLYMPIA FIELDS,60461,6305170191,Proprietary,true,true,true,true,true,true,2009-01-16 00:00:00, 
IL,148019,"FAMILY HOME HEALTH CARE PROFESSIONALS, INC",3924 W DEVON AVE SUITE 101 C& D,LINCOLNWOOD,60712,7734810590,Proprietary,true,true,true,true,true,true,2008-10-28 00:00:00, 
IL,148020,"WELLNESS HOME CARE,  INC",5718 W 95TH STREET,OAK LAWN,60453,7734235830,Proprietary,true,true,true,true,true,true,2009-01-06 00:00:00, 
IL,148021,MAXICARE HOME HEALTH SERVICES,6201 W HOWARD STREET SUITE 206,NILES,60714,8476756007,Proprietary,true,true,true,true,true,true,2008-11-07 00:00:00, 
IL,148022,"EBENEZER HOME HEALTH SERVICE, LLC",16325 S HARLEM AVENUE SUITE 351,TINLEY PARK,60487,7084448511,Proprietary,true,true,true,true,true,true,2008-10-16 00:00:00, 
IL,148023,"FAITH HOME HEALTHCARE, INC","9919 W ROOSEVELT ROAD, STE 204",WESTCHESTER,60154,7086812853,Proprietary,true,true,true,false,true,true,2009-02-18 00:00:00, 
IL,148025,"PREMIER POINT HOME HEALTH, INC",4701 N SHERIDAN ROAD,CHICAGO,60640,7732758390,Proprietary,true,true,true,true,true,true,2009-02-04 00:00:00, 
IL,148027,"WELLSPRING HEALTHCARE SERVICES, INC","3341 HOBSON RD, STE B",WOODRIDGE,60517,6309687777,Proprietary,true,true,true,true,true,true,2009-01-28 00:00:00, 
IL,148029,"DIVERSIFIED HOME CARE, INC","5501 WEST MONTROSE AVENUE, UNIT D",CHICAGO,60641,8477299475,Proprietary,true,true,true,true,true,true,2008-11-03 00:00:00, 
IL,148030,"NEXT LEVEL HEALTHCARE OUTREACH, INC",19740 GOVERNORS HWY SUITE 100,FLOSSMOOR,60422,7734459040,Proprietary,true,true,true,true,true,true,2009-02-11 00:00:00, 
IL,148031,"DEVOTED HEALTHCARE, INC",1580 N NORTHWEST HIGHWAY SUITE 218,PARK RIDGE,60068,8479913711,Proprietary,true,true,true,true,true,true,2009-02-12 00:00:00, 
IL,148032,"REGENCY HOME HEALTH CARE, P C",6060 W 95TH STREET,OAK LAWN,60453,7083984022,Proprietary,true,true,true,true,true,true,2008-12-30 00:00:00, 
IL,148034,"OPTIMUM HOME HEALTH CARE, INC",9730 S WESTERN AVE STE 710,EVERGREEN PARK,60805,7084227340,Proprietary,true,true,true,true,true,true,2008-11-05 00:00:00, 
IL,148035,"COMMUNITY HOME HEALTH CARE, INC","999 N MAIN ST, STE 200",GLEN ELLYN,60137,6305450183,Proprietary,true,true,true,true,true,true,2009-03-05 00:00:00, 
IL,148036,"CITRINE HOME HEALTHCARE, INC",9933 LAWLER AVENUE,SKOKIE,60077,8479339507,Proprietary,true,true,true,true,true,true,2009-02-09 00:00:00, 
IL,148038,"IMMANUEL HOME CARE SERVICES, INC","712 E 47TH ST, STE 100-102E",CHICAGO,60653,7732852227,Proprietary,true,true,true,true,true,false,2009-03-15 00:00:00, 
IL,148039,ICARE HOME HEALTH,"5962 N LINCOLN AVE, STE 3",CHICAGO,60659,7733342515,Proprietary,true,true,true,true,true,true,2008-11-12 00:00:00, 
IL,148040,DINAMIC HEALTH CARE,19740 GOVERNORS HIGHWAY SUITE 118,FLOSSMOOR,60422,7088329908,Proprietary,true,true,true,true,true,true,2009-03-05 00:00:00, 
IL,148041,"HANDS OF WELLNESS, INC",1062 SIBLEY BOULEVARD,CALUMET CITY,60409,7088322228,Proprietary,true,true,true,true,true,true,2009-03-31 00:00:00, 
IL,148043,"EVOLUTION HOME HEALTH CARE, INC",101 BURR RIDGE PKWY SUITE 202,BURR RIDGE,60527,6304682326,Proprietary,true,true,true,true,true,true,2009-02-16 00:00:00, 
IL,148110,"HOME HEALTH ADVANTAGE, INC",6120 N MILWAUKEE AVENUE,CHICAGO,60646,7737747700,Proprietary,true,true,true,true,true,true,2009-11-25 00:00:00, 
IL,148044,"FOUR SEASONS HOME HEALTHCARE, INC",6042 W OAKTON STREET,MORTON GROVE,60053,8479661616,Proprietary,true,true,true,true,true,true,2009-03-09 00:00:00, 
IL,148045,"PRESTIGE HOME HEALTH CARE, INC",7667 W 95TH STREET SUITE 306,HICKORY HILLS,60457,7082339057,Proprietary,true,true,true,true,true,true,2009-01-29 00:00:00, 
IL,148047,"STELLAR HOME HEALTH CARE, INC","3530 W PETERSON AVE, STE 209",CHICAGO,60659,7735830921,Proprietary,true,true,true,true,true,true,2009-03-28 00:00:00, 
IL,148048,"DELTA HOME HEALTH CARE, INC","900 JORIE BOULEVARD, STE 101",OAK BROOK,60523,6304720122,Proprietary,true,true,true,true,true,true,2009-02-12 00:00:00, 
IL,148050,"SPRING MEADOWS HOME HEALTH CARE, LLC","5940 W. TOUHY AVE., SUITE 110",NILES,60714,8473249931,Proprietary,true,true,true,true,true,true,2009-05-14 00:00:00, 
IL,148051,"TENDER TOUCH HOME HEALTH CARE, INC","4001 W DEVON AVE, STE 205",CHICAGO,60646,7732868930,Proprietary,true,true,true,true,true,true,2009-05-02 00:00:00, 
IL,148053,"NEW VISIONS HHC, INC","5901 N CICERO AVENUE, SUITE 300",CHICAGO,60646,7735577810,Proprietary,true,true,true,true,true,true,2009-05-26 00:00:00, 
IL,148054,HEAVEN'S ANGELS HEALTH CARE SERVICES INC,"7366 N LINCOLN AVE, STE 202",LINCOLNWOOD,60712,8476797682,Proprietary,true,true,true,true,true,true,2009-05-14 00:00:00, 
IL,148056,"OPEN WATERS HOME HEALTH CARE, INC","7840 NORTH LINCOLN AVENUE, STE 101",SKOKIE,60077,8473298585,Proprietary,true,true,true,true,true,true,2009-03-09 00:00:00, 
IL,148058,"SUNNY HILL HOME HEALTH CARE, INC","10222 S CICERO AVENUE, STE 201",OAK LAWN,60453,7084247025,Proprietary,true,true,true,true,true,true,2009-01-23 00:00:00, 
IL,148059,SENIOR HOME HEALTH AGENCY,1400 RENAISSANCE DRIVE SUITE 212,PARK RIDGE,60068,8473768939,Proprietary,true,true,true,true,true,true,2009-05-15 00:00:00, 
IL,148060,"NEW HAVEN HOME HEALTH CARE, INC",106 S OAK PARK AVENUE SUITE 207,OAK PARK,60302,7083581050,Proprietary,true,true,true,true,true,true,2009-02-05 00:00:00, 
IL,148061,VISITING NURSES,"5860 N LINCOLN AVE, FL 2",CHICAGO,60659,7733368604,Proprietary,true,true,true,true,true,true,2009-03-19 00:00:00, 
IL,148094,"ALPHA HOME HEALTH, INC",6225 NORTH MILWAUKEE AVE,CHICAGO,60646,7736852220,Proprietary,true,true,true,true,true,true,2009-09-08 00:00:00, 
IL,148062,STATE HOME HEALTH AGENCY,"17 W 725 BUTTERFILED RD, SUITE AB",OAKBROOK TER,60181,6306201400,Proprietary,true,true,true,true,true,true,2009-05-02 00:00:00, 
IL,148063,"CHICAGO MIDWEST HOME HEALTH, INC","1845 OAK STREET, STE 14",NORTHFIELD,60093,8473299966,Proprietary,true,true,true,true,true,true,2009-04-20 00:00:00, 
IL,148066,"ESPERANZA HOME HEALTH CARE, INC","2725 N THATCHER AVE, SUITE 412",RIVER GROVE,60171,7084527610,Proprietary,true,true,true,true,true,true,2009-04-14 00:00:00, 
IL,148068,"ABUNDANT HOME HEALTH CARE, INC",545 W TAFT AVE,SOUTH HOLLAND,60473,7083315575,Proprietary,true,true,true,false,true,true,2009-07-19 00:00:00, 
IL,148069,"HOME HEALTH CONNECT, INC",2035 S ARLINGTON HEIGHTS ROAD SUITE 103,ARLINGTON HEIGHTS,60005,8472584603,Proprietary,true,true,true,true,true,true,2009-05-06 00:00:00, 
IL,148070,"OPTIMUM PROFESSIONALS HOME HEALTH CARE, INC","3520 SOUTH MORGAN STREET, SUITE 203",CHICAGO,60608,7738473220,Proprietary,true,true,true,true,true,true,2009-07-10 00:00:00, 
IL,148071,ADVANCE HOME HEALTH CARE PROVIDER CORP,"17W735 BUTTERFIELD ROAD, SUITE A",OAKBROOK TER,60181,6304249400,Proprietary,true,true,true,true,true,true,2009-01-29 00:00:00, 
IL,148072,LIFE OPTIONS HEALTH SERVICES,4001 W DEVON AVE SUITE 409,CHICAGO,60646,7736287499,Proprietary,true,true,true,true,true,true,2009-08-11 00:00:00, 
IL,148073,"CRYSTAL HOME HEALTH CARE, LLC","2720 S RIVER ROAD, SUITE 47",DES PLAINES,60018,6308871600,Proprietary,true,true,true,true,true,true,2009-07-29 00:00:00, 
IL,148074,ALL STAR HOME HEALTH CARE CORP,5523 W IRVING PARK ROAD,CHICAGO,60641,8156097733,Proprietary,true,true,true,true,true,true,2009-07-15 00:00:00, 
IL,148075,"COMMUNITY CARE HOME HEALTH SERVICES, INC","10001 W ROOSEVELT ROAD, SUITE 224",WESTCHESTER,60154,7084102605,Proprietary,true,true,true,true,true,true,2009-09-25 00:00:00, 
IL,148076,"NETT HANDS HOME CARE, INC","18227 SOUTH HARWOOD AVE, 2ND FL, UNIT 1",HOMEWOOD,60430,7084361753,Proprietary,true,true,true,true,true,true,2009-09-21 00:00:00, 
IL,148077,MIDWEST HEALTHCARE PROVIDERS,"4556 OAKTON STREET, SUITE 200",SKOKIE,60077,8476794437,Proprietary,true,true,true,true,true,true,2009-08-04 00:00:00, 
IL,148078,"APOLLO HOME CARE, INC",3030 FINLEY ROAD SUITE 140,DOWNERS GROVE,60515,7735459240,Proprietary,true,true,true,true,true,true,2009-09-14 00:00:00, 
IL,148079,"COVENANT HOME HEALTH CARE, INC","8401 N CRAWFORD, STE 101",SKOKIE,60076,8476755431,Proprietary,true,true,true,true,true,true,2009-09-21 00:00:00, 
IL,148080,GUARANTEED MEDICAL SERVICES,6619 W ARCHER AVE,CHICAGO,60638,7734988550,Proprietary,true,true,true,true,true,true,2009-08-17 00:00:00, 
IL,148081,"BEST HOME HEALTHCARE NETWORK, INC","1300 S WABASH AVE, SUITE 200",CHICAGO,60605,3124611700,Proprietary,true,true,true,true,true,true,2009-05-15 00:00:00, 
IL,148083,"HEALTH CARE USA, INC DBA NEW AGE HOME HEALTH",9933 LAWLER AVE SUITE 335,SKOKIE,60077,8476790541,Proprietary,true,true,true,true,true,true,2009-08-26 00:00:00, 
IL,148085,MIRANDA HOME HEALTH CARE,19150 S KEDZIE SUITE 103A,FLOSSMOOR,60422,7084224566,Proprietary,true,true,true,true,true,true,2009-08-31 00:00:00, 
IL,148086,"FIRST CARE HEALTHCARE, INC","924 CLOCKTOWER DRIVE, STE B",SPRINGFIELD,62704,2177184889,Proprietary,true,true,true,true,true,true,2009-10-27 00:00:00, 
IL,148087,"MEDCORE HOME HEALTH CARE, INC","830 E HIGGINS RD, STE 111R",SCHAUMBURG,60173,8477686080,Proprietary,true,true,true,true,true,true,2009-10-08 00:00:00, 
IL,148089,HEALTH TEAM CORPORATION,621 S PLAINFIELD ROAD UNIT 301,WILLOWBROOK,60527,6306553010,Proprietary,true,true,true,true,true,true,2009-10-30 00:00:00, 
IL,148090,"VISION HOME HEALTH CARE, INC","500 W CENTRAL AVE, STE 210",MOUNT PROSPECT,60056,8474839722,Proprietary,true,true,true,true,true,true,2009-07-15 00:00:00, 
